Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
36260
362.6
Total: 362.61
Suportadas = 56
10 12 4 16
7 9 6 8
17 31 4 18
6 23 7 6
19 32 7 8
(200 364)

Arvore 77
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
3 4 3 10
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
5 27 4 7
26 31 4 7
1 4 3 12
10 16 3 12
36 43 4 8
23 39 5 4
20 33 3 13
25 28 4 9
12 22 5 6
13 37 5 6
9 35 4 11
9 27 5 7
34 38 5 7
24 42 4 12
11 19 5 8
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
2 38 4 13
29 40 5 9
15 31 6 5
23 29 6 5
11 21 3 18
26 41 6 6
3 43 5 11
14 43 5 11
20 40 6 7
5 25 5 12
7 9 6 8
17 31 4 18
6 23 7 6
19 32 7 8
(201 360)

Arvore 78
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
3 4 3 10
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
5 27 4 7
26 31 4 7
1 4 3 12
10 16 3 12
36 43 4 8
23 39 5 4
20 33 3 13
25 28 4 9
12 22 5 6
13 37 5 6
9 35 4 11
9 27 5 7
34 38 5 7
24 42 4 12
11 19 5 8
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
2 38 4 13
23 34 5 9
29 40 5 9
15 31 6 5
11 21 3 18
26 41 6 6
3 43 5 11
14 43 5 11
20 40 6 7
7 9 6 8
20 25 7 4
17 31 4 18
6 23 7 6
19 32 7 8
(202 356)

Arvore 79
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
3 4 3 10
5 27 4 7
26 31 4 7
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
23 39 5 4
36 43 4 8
1 4 3 12
10 16 3 12
25 28 4 9
20 33 3 13
12 22 5 6
13 37 5 6
9 27 5 7
34 38 5 7
9 35 4 11
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 19 5 8
24 42 4 12
15 31 6 5
23 29 6 5
29 40 5 9
2 38 4 13
26 41 6 6
20 40 6 7
3 43 5 11
14 43 5 11
20 25 7 4
21 42 4 15
7 9 6 8
6 23 7 6
17 31 4 18
19 32 7 8
(204 349)

Arvore 80
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
6 23 7 6
7 27 7 6
2 38 4 13
3 43 5 11
14 43 5 11
19 32 7 8
21 42 4 15
17 24 6 11
(207 340)

Arvore 81
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
7 9 6 8
6 23 7 6
3 43 5 11
14 43 5 11
2 9 7 7
19 32 7 8
21 42 4 15
17 24 6 11
(209 336)

Arvore 82
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
7 9 6 8
6 23 7 6
14 43 5 11
2 9 7 7
3 29 8 5
19 32 7 8
21 42 4 15
17 24 6 11
(212 330)

Arvore 83
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
6 23 7 6
7 27 7 6
3 43 5 11
14 43 5 11
2 9 7 7
19 32 7 8
21 42 4 15
17 24 6 11
(210 334)

Arvore 84
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
7 9 6 8
6 23 7 6
14 43 5 11
3 29 8 5
2 40 6 10
19 32 7 8
21 42 4 15
17 24 6 11
(211 333)

Arvore 85
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
3 4 3 10
36 43 4 8
12 22 5 6
13 37 5 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
25 28 4 9
9 27 5 7
34 38 5 7
15 31 6 5
23 29 6 5
1 4 3 12
10 16 3 12
11 19 5 8
26 41 6 6
20 25 7 4
20 33 3 13
9 35 4 11
29 40 5 9
20 40 6 7
24 42 4 12
7 9 6 8
6 23 7 6
2 38 4 13
14 43 5 11
3 29 8 5
19 32 7 8
17 24 6 11
11 21 3 18
(208 339)

Arvore 86
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
1 4 3 12
10 16 3 12
20 40 6 7
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 27 7 6
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
3 17 10 4
21 42 4 15
(217 321)

Arvore 87
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
1 4 3 12
10 16 3 12
20 40 6 7
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 9 6 8
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
3 17 10 4
21 42 4 15
(216 323)

Arvore 88
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
1 4 3 12
10 16 3 12
20 40 6 7
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 9 6 8
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
17 24 6 11
8 21 7 10
(215 325)

Arvore 89
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
10 16 3 12
20 40 6 7
0 37 5 9
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 9 6 8
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
17 24 6 11
21 42 4 15
(214 327)

Arvore 90
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
1 4 3 12
10 16 3 12
20 40 6 7
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 9 6 8
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(221 314)

Arvore 91
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
1 4 3 12
10 16 3 12
20 40 6 7
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 27 7 6
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
3 17 10 4
8 21 7 10
(220 316)

Arvore 92
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
3 4 3 10
15 31 6 5
23 29 6 5
9 27 5 7
34 38 5 7
25 28 4 9
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
20 25 7 4
26 41 6 6
11 19 5 8
10 16 3 12
20 40 6 7
0 37 5 9
29 40 5 9
9 35 4 11
20 33 3 13
6 23 7 6
7 9 6 8
24 42 4 12
3 29 8 5
2 9 7 7
14 43 5 11
19 32 7 8
17 24 6 11
7 21 9 6
(219 318)

Arvore 93
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
10 16 3 12
0 37 5 9
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
20 33 3 13
3 29 8 5
2 9 7 7
24 42 4 12
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(224 309)

Arvore 94
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
10 16 3 12
10 40 8 4
0 37 5 9
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
20 33 3 13
3 29 8 5
2 9 7 7
24 42 4 12
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(226 306)

Arvore 95
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
10 16 3 12
0 37 5 9
29 40 5 9
6 23 7 6
9 35 4 11
7 9 6 8
20 33 3 13
3 29 8 5
2 9 7 7
24 42 4 12
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(223 311)

Arvore 96
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
9 35 4 11
7 9 6 8
20 33 3 13
3 29 8 5
2 9 7 7
24 28 8 6
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(225 308)

Arvore 97
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
10 40 8 4
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 42 4 12
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(229 301)

Arvore 98
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
10 40 8 4
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 28 8 6
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(233 295)

Arvore 99
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 28 8 6
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(231 298)

Arvore 100
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
12 23 8 4
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 42 4 12
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(232 297)

Arvore 101
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
20 40 6 7
10 16 3 12
0 37 5 9
29 40 5 9
6 23 7 6
9 35 4 11
7 9 6 8
3 29 8 5
20 33 3 13
2 9 7 7
24 42 4 12
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(228 303)

Arvore 102
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
10 40 8 4
12 23 8 4
1 4 3 12
10 16 3 12
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 42 4 12
11 14 10 3
19 32 7 8
3 17 10 4
7 21 9 6
(234 294)

Arvore 103
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
5 27 4 7
26 31 4 7
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
12 22 5 6
13 37 5 6
36 43 4 8
15 31 6 5
23 29 6 5
3 4 3 10
9 27 5 7
34 38 5 7
20 25 7 4
25 28 4 9
26 41 6 6
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
11 19 5 8
10 40 8 4
10 16 3 12
0 37 5 9
29 40 5 9
6 23 7 6
7 27 7 6
9 35 4 11
3 29 8 5
20 33 3 13
2 9 7 7
24 28 8 6
14 43 5 11
19 32 7 8
3 17 10 4
7 21 9 6
(230 300)

Arvore 104
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
36 43 4 8
20 25 7 4
9 27 5 7
34 38 5 7
3 4 3 10
26 41 6 6
25 28 4 9
11 19 5 8
12 34 3 11
19 27 3 11
27 42 3 11
10 40 8 4
12 23 8 4
6 23 7 6
7 27 7 6
29 40 5 9
1 4 3 12
10 16 3 12
3 29 8 5
9 35 4 11
2 9 7 7
11 14 10 3
20 33 3 13
24 28 8 6
19 32 7 8
3 17 10 4
7 21 9 6
(238 288)

Arvore 105
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
36 43 4 8
20 25 7 4
9 27 5 7
34 38 5 7
3 4 3 10
26 41 6 6
25 28 4 9
11 19 5 8
12 34 3 11
19 27 3 11
27 42 3 11
10 40 8 4
12 23 8 4
6 23 7 6
7 27 7 6
0 37 5 9
29 40 5 9
10 16 3 12
3 29 8 5
9 35 4 11
2 9 7 7
11 14 10 3
20 33 3 13
24 42 4 12
19 32 7 8
3 17 10 4
7 21 9 6
(236 291)

Arvore 106
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
36 43 4 8
20 25 7 4
9 27 5 7
34 38 5 7
3 4 3 10
26 41 6 6
25 28 4 9
11 19 5 8
12 34 3 11
19 27 3 11
27 42 3 11
10 40 8 4
12 23 8 4
6 23 7 6
0 37 5 9
29 40 5 9
10 16 3 12
3 29 8 5
7 9 6 8
9 35 4 11
2 9 7 7
11 14 10 3
20 33 3 13
24 28 8 6
19 32 7 8
3 17 10 4
7 21 9 6
(239 287)

Arvore 107
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
36 43 4 8
20 25 7 4
9 27 5 7
34 38 5 7
3 4 3 10
26 41 6 6
11 19 5 8
12 29 3 11
12 34 3 11
19 27 3 11
27 42 3 11
10 40 8 4
20 40 6 7
6 23 7 6
7 27 7 6
0 37 5 9
29 40 5 9
10 16 3 12
3 29 8 5
9 35 4 11
2 9 7 7
11 14 10 3
20 33 3 13
24 28 8 6
19 32 7 8
3 17 10 4
7 21 9 6
(237 290)

Arvore 108
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
3 4 3 10
25 28 4 9
10 40 8 4
12 23 8 4
11 19 5 8
19 27 3 11
27 42 3 11
6 23 7 6
7 27 7 6
3 29 8 5
0 37 5 9
23 34 5 9
29 40 5 9
11 14 10 3
10 16 3 12
2 9 7 7
9 35 4 11
24 28 8 6
3 17 10 4
20 33 3 13
19 32 7 8
7 21 9 6
(242 283)

Arvore 109
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
3 4 3 10
5 34 7 5
25 28 4 9
10 40 8 4
12 23 8 4
11 19 5 8
12 34 3 11
19 27 3 11
27 42 3 11
6 23 7 6
7 27 7 6
3 29 8 5
0 37 5 9
29 40 5 9
11 14 10 3
10 16 3 12
2 9 7 7
9 35 4 11
24 28 8 6
3 17 10 4
20 33 3 13
19 32 7 8
7 21 9 6
(243 282)

Arvore 110
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
12 34 3 11
19 27 3 11
27 42 3 11
5 44 9 4
11 14 10 3
0 37 5 9
2 9 7 7
24 28 8 6
10 16 3 12
9 35 4 11
3 17 10 4
19 32 7 8
20 33 3 13
7 21 9 6
(246 278)

Arvore 111
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
12 34 3 11
19 27 3 11
27 42 3 11
5 44 9 4
11 14 10 3
0 37 5 9
2 9 7 7
24 28 8 6
10 16 3 12
9 35 4 11
3 17 10 4
19 32 7 8
20 33 3 13
7 21 9 6
(247 277)

Arvore 112
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
19 27 3 11
27 42 3 11
12 30 9 4
11 14 10 3
0 37 5 9
23 34 5 9
2 9 7 7
24 28 8 6
10 16 3 12
9 35 4 11
3 17 10 4
19 32 7 8
20 33 3 13
7 21 9 6
(248 276)

Arvore 113
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
12 34 3 11
19 27 3 11
27 42 3 11
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
24 28 8 6
10 16 3 12
3 17 10 4
19 32 7 8
20 33 3 13
7 21 9 6
35 39 9 6
(249 275)

Arvore 114
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
19 27 3 11
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
